page_id,route,final_status,generation_allowed,source_sheet,source_row,k_present,output_path,output_exists_after,action
candidate:tutor:kr-b300-ad6c-kr-bd80-c0b0-bd81-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-bd80-c0b0-bd81-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,104,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-bd80-c0b0-bd81-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c0ac-c0c1-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c0ac-c0c1-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,105,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c0ac-c0c1-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c5f0-c81c-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c5f0-c81c-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,108,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c5f0-c81c-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,109,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ad6c-c11c-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ad6c-c11c-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,110,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ad6c-c11c-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ae08-c131-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ae08-c131-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,112,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ae08-c131-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c0b0-b0a8-c0b0-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c0b0-b0a8-c0b0-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,113,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c0b0-b0a8-c0b0-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b178-d3ec-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b178-d3ec-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,114,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b178-d3ec-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b450-ad6c-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b450-ad6c-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,115,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b450-ad6c-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-ace1-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-ace1-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,116,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-ace1-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c624-b95c-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c624-b95c-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,119,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c624-b95c-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ae30-c7a5-c74d:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ae30-c7a5-c74d/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,121,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ae30-c7a5-c74d\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-cca0-b9c8-ba74:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-cca0-b9c8-ba74/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,123,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-cca0-b9c8-ba74\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b300-c5f0-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b300-c5f0-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,124,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b300-c5f0-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c6a9-b2f9-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c6a9-b2f9-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,125,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c6a9-b2f9-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b099-bbfc-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b099-bbfc-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,127,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b099-bbfc-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ba85-b95c-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ba85-b95c-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,128,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ba85-b95c-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c218-c548-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c218-c548-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,131,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c218-c548-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c548-b77d-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c548-b77d-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,132,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c548-b77d-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c628-cc9c-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c628-cc9c-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,133,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c628-cc9c-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac00-c57c-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac00-c57c-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,134,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac00-c57c-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac1c-ae08-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac1c-ae08-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,135,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac1c-ae08-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b2f9-ac10-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b2f9-ac10-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,136,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b2f9-ac10-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c804-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c804-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,138,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c804-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c5f0-c9c0-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c5f0-c9c0-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,140,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c5f0-c9c0-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c804-d3ec-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c804-d3ec-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,141,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c804-d3ec-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-cd08-c74d-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-cd08-c74d-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,142,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-cd08-c74d-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b355-cc9c-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b355-cc9c-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,144,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b355-cc9c-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-d654-ba85-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-d654-ba85-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,146,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-d654-ba85-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b355-d3ec-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b355-d3ec-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,148,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b355-d3ec-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-baa8-b77c-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-baa8-b77c-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,149,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-baa8-b77c-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-d559-c7a5-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-d559-c7a5-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,151,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-d559-c7a5-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b9dd-bbf8-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b9dd-bbf8-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,156,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b9dd-bbf8-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bbfc-b77d-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bbfc-b77d-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,157,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bbfc-b77d-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c5f0-c0b0-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c5f0-c0b0-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,159,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c5f0-c0b0-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bc18-c5ec-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bc18-c5ec-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,160,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bc18-c5ec-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bc18-c1a1-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bc18-c1a1-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,161,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bc18-c1a1-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c0b0-c911-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c0b0-c911-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,163,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c0b0-c911-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c88c-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c88c-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,164,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c88c-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b300-c804:region_tutor,/tutor/kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b300-c804/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,166,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b300-c804\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-b355-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-b300-b355-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,167,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-b355-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c11c-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c11c-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,169,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c11c-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-c720-c131-ad6c:region_tutor,/tutor/kr-b300-ad6c-kr-c720-c131-ad6c/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,170,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-c720-c131-ad6c\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-be44-b798-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-be44-b798-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,172,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-be44-b798-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c2e0-d0c4-c9c4-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c2e0-d0c4-c9c4-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,173,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c2e0-d0c4-c9c4-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c11d-bd09-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c11d-bd09-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,174,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c11d-bd09-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-cd0c-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-cd0c-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,175,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-cd0c-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,177,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c0bc-c131-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c0bc-c131-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,178,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c0bc-c131-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c131-b0a8-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c131-b0a8-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,179,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c131-b0a8-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-cc9c-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-cc9c-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,181,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-cc9c-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ac08-b9c8-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ac08-b9c8-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,184,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ac08-b9c8-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad34-c815-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad34-c815-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,186,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad34-c815-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b0b4-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b0b4-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,187,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b0b4-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-b9c8-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-b9c8-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,188,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-b9c8-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b454-c0b0-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b454-c0b0-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,190,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b454-c0b0-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b9cc-b144-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b9cc-b144-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,191,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b9cc-b144-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,192,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d4-d3c9-b3d9:region_tutor,/tutor/kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d4-d3c9-b3d9/region_tutor,READY_REMOVE_DUPLICATE_H1,true,대구,194,true,C:\프로젝트\tutorplan\output\tutor\kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d4-d3c9-b3d9\region_tutor\index.html,True,GENERATED_K_REMOVE_H1
