page_id,region_id,keyword,sheet,row,route,status
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b3c8-c554-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b3c8-c554-b3d9,돈암동과외,서울,185,/tutor/seoul-kr-c911-b791-ad6c-kr-b3c8-c554-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b3d9-c120-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b3d9-c120-b3d9,동선동과외,서울,186,/tutor/seoul-kr-c911-b791-ad6c-kr-b3d9-c120-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bcf4-bb38-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bcf4-bb38-b3d9,보문동과외,서울,187,/tutor/seoul-kr-c911-b791-ad6c-kr-bcf4-bb38-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c0bc-c120-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c0bc-c120-b3d9,삼선동과외,서울,188,/tutor/seoul-kr-c911-b791-ad6c-kr-c0bc-c120-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c0c1-c6d4-ace1-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c0c1-c6d4-ace1-b3d9,상월곡동과외,서울,189,/tutor/seoul-kr-c911-b791-ad6c-kr-c0c1-c6d4-ace1-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c11d-ad00-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c11d-ad00-b3d9,석관동과외,서울,190,/tutor/seoul-kr-c911-b791-ad6c-kr-c11d-ad00-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c131-bd81-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c131-bd81-b3d9,성북동과외,서울,191,/tutor/seoul-kr-c911-b791-ad6c-kr-c131-bd81-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c548-c554-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c548-c554-b3d9,안암동과외,서울,192,/tutor/seoul-kr-c911-b791-ad6c-kr-c548-c554-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c7a5-c704-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c7a5-c704-b3d9,장위동과외,서울,193,/tutor/seoul-kr-c911-b791-ad6c-kr-c7a5-c704-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c815-b989-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c815-b989-b3d9,정릉동과외,서울,194,/tutor/seoul-kr-c911-b791-ad6c-kr-c815-b989-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c885-c554-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c885-c554-b3d9,종암동과외,서울,195,/tutor/seoul-kr-c911-b791-ad6c-kr-c885-c554-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d558-c6d4-ace1-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d558-c6d4-ace1-b3d9,하월곡동과외,서울,196,/tutor/seoul-kr-c911-b791-ad6c-kr-d558-c6d4-ace1-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ac00-b77d-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ac00-b77d-b3d9,가락동과외,서울,197,/tutor/seoul-kr-c911-b791-ad6c-kr-ac00-b77d-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ac70-c5ec-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ac70-c5ec-b3d9,거여동과외,서울,198,/tutor/seoul-kr-c911-b791-ad6c-kr-ac70-c5ec-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b9c8-cc9c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b9c8-cc9c-b3d9,마천동과외,서울,199,/tutor/seoul-kr-c911-b791-ad6c-kr-b9c8-cc9c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bb38-c815-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bb38-c815-b3d9,문정동과외,서울,200,/tutor/seoul-kr-c911-b791-ad6c-kr-bb38-c815-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bc29-c774-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bc29-c774-b3d9,방이동과외,서울,201,/tutor/seoul-kr-c911-b791-ad6c-kr-bc29-c774-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c0bc-c804-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c0bc-c804-b3d9,삼전동과외,서울,202,/tutor/seoul-kr-c911-b791-ad6c-kr-c0bc-c804-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c11d-cd0c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c11d-cd0c-b3d9,석촌동과외,서울,203,/tutor/seoul-kr-c911-b791-ad6c-kr-c11d-cd0c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c1a1-d30c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c1a1-d30c-b3d9,송파동과외,서울,204,/tutor/seoul-kr-c911-b791-ad6c-kr-c1a1-d30c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c2e0-cc9c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c2e0-cc9c-b3d9,신천동과외,서울,205,/tutor/seoul-kr-c911-b791-ad6c-kr-c2e0-cc9c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c624-ae08-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c624-ae08-b3d9,오금동과외,서울,206,/tutor/seoul-kr-c911-b791-ad6c-kr-c624-ae08-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c7a0-c2e4-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c7a0-c2e4-b3d9,잠실동과외,서울,207,/tutor/seoul-kr-c911-b791-ad6c-kr-c7a0-c2e4-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c7a5-c9c0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c7a5-c9c0-b3d9,장지동과외,서울,208,/tutor/seoul-kr-c911-b791-ad6c-kr-c7a5-c9c0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d48d-b0a9-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d48d-b0a9-b3d9,풍납동과외,서울,209,/tutor/seoul-kr-c911-b791-ad6c-kr-d48d-b0a9-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c704-b840-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c704-b840-b3d9,위례동과외,서울,210,/tutor/seoul-kr-c911-b791-ad6c-kr-c704-b840-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-baa9-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-baa9-b3d9,양천구 목동과외,서울,211,/tutor/seoul-kr-c911-b791-ad6c-kr-baa9-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c2e0-c6d4-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c2e0-c6d4-b3d9,신월동과외,서울,212,/tutor/seoul-kr-c911-b791-ad6c-kr-c2e0-c6d4-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c2e0-c815-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c2e0-c815-b3d9,신정동과외,서울,213,/tutor/seoul-kr-c911-b791-ad6c-kr-c2e0-c815-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b2f9-c0b0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b2f9-c0b0-b3d9,당산동과외,서울,214,/tutor/seoul-kr-c911-b791-ad6c-kr-b2f9-c0b0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b300-b9bc-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b300-b9bc-b3d9,대림동과외,서울,215,/tutor/seoul-kr-c911-b791-ad6c-kr-b300-b9bc-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b3c4-b9bc-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b3c4-b9bc-b3d9,도림동과외,서울,216,/tutor/seoul-kr-c911-b791-ad6c-kr-b3c4-b9bc-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bb38-b798-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bb38-b798-b3d9,문래동과외,서울,217,/tutor/seoul-kr-c911-b791-ad6c-kr-bb38-b798-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c2e0-ae38-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c2e0-ae38-b3d9,신길동과외,서울,218,/tutor/seoul-kr-c911-b791-ad6c-kr-c2e0-ae38-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c591-d3c9-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c591-d3c9-b3d9,양평동과외,서울,219,/tutor/seoul-kr-c911-b791-ad6c-kr-c591-d3c9-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c5ec-c758-b3c4-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c5ec-c758-b3c4-b3d9,여의도동과외,서울,220,/tutor/seoul-kr-c911-b791-ad6c-kr-c5ec-c758-b3c4-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c601-b4f1-d3ec-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c601-b4f1-d3ec-b3d9,영등포동과외,서울,221,/tutor/seoul-kr-c911-b791-ad6c-kr-c601-b4f1-d3ec-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ac08-c6d4-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ac08-c6d4-b3d9,갈월동과외,서울,222,/tutor/seoul-kr-c911-b791-ad6c-kr-ac08-c6d4-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b0a8-c601-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b0a8-c601-b3d9,남영동과외,서울,223,/tutor/seoul-kr-c911-b791-ad6c-kr-b0a8-c601-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b3c4-c6d0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b3c4-c6d0-b3d9,도원동과외,서울,224,/tutor/seoul-kr-c911-b791-ad6c-kr-b3c4-c6d0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b3d9-be59-ace0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b3d9-be59-ace0-b3d9,동빙고동과외,서울,225,/tutor/seoul-kr-c911-b791-ad6c-kr-b3d9-be59-ace0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b3d9-c790-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b3d9-c790-b3d9,동자동과외,서울,226,/tutor/seoul-kr-c911-b791-ad6c-kr-b3d9-c790-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bb38-bc30-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bb38-bc30-b3d9,문배동과외,서울,227,/tutor/seoul-kr-c911-b791-ad6c-kr-bb38-bc30-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bcf4-ad11-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bcf4-ad11-b3d9,보광동과외,서울,228,/tutor/seoul-kr-c911-b791-ad6c-kr-bcf4-ad11-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c0b0-cc9c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c0b0-cc9c-b3d9,산천동과외,서울,229,/tutor/seoul-kr-c911-b791-ad6c-kr-c0b0-cc9c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c11c-acc4-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c11c-acc4-b3d9,서계동과외,서울,230,/tutor/seoul-kr-c911-b791-ad6c-kr-c11c-acc4-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c11c-be59-ace0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c11c-be59-ace0-b3d9,서빙고동과외,서울,231,/tutor/seoul-kr-c911-b791-ad6c-kr-c11c-be59-ace0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c2e0-acc4-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c2e0-acc4-b3d9,신계동과외,서울,232,/tutor/seoul-kr-c911-b791-ad6c-kr-c2e0-acc4-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c2e0-cc3d-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c2e0-cc3d-b3d9,신창동과외,서울,233,/tutor/seoul-kr-c911-b791-ad6c-kr-c2e0-cc3d-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c6a9-bb38-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c6a9-bb38-b3d9,용문동과외,서울,234,/tutor/seoul-kr-c911-b791-ad6c-kr-c6a9-bb38-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c6a9-c0b0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c6a9-c0b0-b3d9,용산동과외,서울,235,/tutor/seoul-kr-c911-b791-ad6c-kr-c6a9-c0b0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c6d0-d6a8-b85c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c6d0-d6a8-b85c-b3d9,원효로동과외,서울,236,/tutor/seoul-kr-c911-b791-ad6c-kr-c6d0-d6a8-b85c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c774-cd0c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c774-cd0c-b3d9,이촌동과외,서울,237,/tutor/seoul-kr-c911-b791-ad6c-kr-c774-cd0c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c774-d0dc-c6d0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c774-d0dc-c6d0-b3d9,이태원동과외,서울,238,/tutor/seoul-kr-c911-b791-ad6c-kr-c774-d0dc-c6d0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c8fc-c131-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c8fc-c131-b3d9,주성동과외,서울,239,/tutor/seoul-kr-c911-b791-ad6c-kr-c8fc-c131-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ccad-c554-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ccad-c554-b3d9,청암동과외,서울,240,/tutor/seoul-kr-c911-b791-ad6c-kr-ccad-c554-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ccad-d30c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ccad-d30c-b3d9,청파동과외,서울,241,/tutor/seoul-kr-c911-b791-ad6c-kr-ccad-d30c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d55c-ac15-b85c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d55c-ac15-b85c-b3d9,한강로동과외,서울,242,/tutor/seoul-kr-c911-b791-ad6c-kr-d55c-ac15-b85c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d55c-b0a8-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d55c-b0a8-b3d9,한남동과외,서울,243,/tutor/seoul-kr-c911-b791-ad6c-kr-d55c-b0a8-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d6a8-cc3d-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d6a8-cc3d-b3d9,효창동과외,서울,244,/tutor/seoul-kr-c911-b791-ad6c-kr-d6a8-cc3d-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-d6c4-c554-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-d6c4-c554-b3d9,후암동과외,서울,245,/tutor/seoul-kr-c911-b791-ad6c-kr-d6c4-c554-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ac08-d604-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ac08-d604-b3d9,갈현동과외,서울,246,/tutor/seoul-kr-c911-b791-ad6c-kr-ac08-d604-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad6c-c0b0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ad6c-c0b0-b3d9,구산동과외,서울,247,/tutor/seoul-kr-c911-b791-ad6c-kr-ad6c-c0b0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b179-bc88-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b179-bc88-b3d9,녹번동과외,서울,248,/tutor/seoul-kr-c911-b791-ad6c-kr-b179-bc88-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b300-c870-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b300-c870-b3d9,대조동과외,서울,249,/tutor/seoul-kr-c911-b791-ad6c-kr-b300-c870-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-bd88-ad11-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-bd88-ad11-b3d9,불광동과외,서울,250,/tutor/seoul-kr-c911-b791-ad6c-kr-bd88-ad11-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c218-c0c9-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c218-c0c9-b3d9,수색동과외,서울,251,/tutor/seoul-kr-c911-b791-ad6c-kr-c218-c0c9-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c5ed-cd0c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c5ed-cd0c-b3d9,역촌동과외,서울,253,/tutor/seoul-kr-c911-b791-ad6c-kr-c5ed-cd0c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c751-c554-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c751-c554-b3d9,응암동과외,서울,254,/tutor/seoul-kr-c911-b791-ad6c-kr-c751-c554-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c99d-c0b0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c99d-c0b0-b3d9,증산동과외,서울,255,/tutor/seoul-kr-c911-b791-ad6c-kr-c99d-c0b0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-c9c4-ad00-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-c9c4-ad00-b3d9,진관동과외,서울,256,/tutor/seoul-kr-c911-b791-ad6c-kr-c9c4-ad00-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ac00-d68c-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ac00-d68c-b3d9,가회동과외,서울,257,/tutor/seoul-kr-c911-b791-ad6c-kr-ac00-d68c-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-acac-c9c0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-acac-c9c0-b3d9,견지동과외,서울,258,/tutor/seoul-kr-c911-b791-ad6c-kr-acac-c9c0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-acbd-c6b4-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-acbd-c6b4-b3d9,경운동과외,서울,259,/tutor/seoul-kr-c911-b791-ad6c-kr-acbd-c6b4-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-acc4-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-acc4-b3d9,종로구 계동과외,서울,260,/tutor/seoul-kr-c911-b791-ad6c-kr-acc4-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-acf5-d3c9-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-acf5-d3c9-b3d9,공평동과외,서울,261,/tutor/seoul-kr-c911-b791-ad6c-kr-acf5-d3c9-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad00-c218-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ad00-c218-b3d9,관수동과외,서울,262,/tutor/seoul-kr-c911-b791-ad6c-kr-ad00-c218-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad00-cca0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ad00-cca0-b3d9,관철동과외,서울,263,/tutor/seoul-kr-c911-b791-ad6c-kr-ad00-cca0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad00-d6c8-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ad00-d6c8-b3d9,관훈동과외,서울,264,/tutor/seoul-kr-c911-b791-ad6c-kr-ad00-d6c8-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad50-b0a8-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ad50-b0a8-b3d9,교남동과외,서울,265,/tutor/seoul-kr-c911-b791-ad6c-kr-ad50-b0a8-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad50-bd81-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ad50-bd81-b3d9,교북동과외,서울,266,/tutor/seoul-kr-c911-b791-ad6c-kr-ad50-bd81-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad6c-ae30-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ad6c-ae30-b3d9,구기동과외,서울,267,/tutor/seoul-kr-c911-b791-ad6c-kr-ad6c-ae30-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad81-c815-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ad81-c815-b3d9,궁정동과외,서울,268,/tutor/seoul-kr-c911-b791-ad6c-kr-ad81-c815-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-ad8c-b18d-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-ad8c-b18d-b3d9,권농동과외,서울,269,/tutor/seoul-kr-c911-b791-ad6c-kr-ad8c-b18d-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b099-c6d0-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b099-c6d0-b3d9,낙원동과외,서울,270,/tutor/seoul-kr-c911-b791-ad6c-kr-b099-c6d0-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b0b4-c218-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b0b4-c218-b3d9,내수동과외,서울,271,/tutor/seoul-kr-c911-b791-ad6c-kr-b0b4-c218-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b0b4-c790-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b0b4-c790-b3d9,내자동과외,서울,272,/tutor/seoul-kr-c911-b791-ad6c-kr-b0b4-c790-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b204-c0c1-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b204-c0c1-b3d9,누상동과외,서울,273,/tutor/seoul-kr-c911-b791-ad6c-kr-b204-c0c1-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b204-d558-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b204-d558-b3d9,누하동과외,서울,274,/tutor/seoul-kr-c911-b791-ad6c-kr-b204-d558-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b2f9-c8fc-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b2f9-c8fc-b3d9,당주동과외,서울,275,/tutor/seoul-kr-c911-b791-ad6c-kr-b2f9-c8fc-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b3c4-b834-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b3c4-b834-b3d9,도렴동과외,서울,276,/tutor/seoul-kr-c911-b791-ad6c-kr-b3c4-b834-b3d9/region_tutor,HOLD_CONTENT
candidate:tutor:seoul-kr-c911-b791-ad6c-kr-b3c8-c758-b3d9:region_tutor,seoul-kr-c911-b791-ad6c-kr-b3c8-c758-b3d9,돈의동과외,서울,277,/tutor/seoul-kr-c911-b791-ad6c-kr-b3c8-c758-b3d9/region_tutor,HOLD_CONTENT
