normalized_school_name,school_level,reference_count,region_count,sigungu_count,sido_count,classification,confidence,source_region_statuses
쌘뽈여자고등학교,high_school,4,1,1,1,manual_review,low,normal
계룡중학교,middle_school,2,1,1,1,manual_review,low,normal
계룡고등학교,high_school,3,1,1,1,manual_review,low,normal
엄사중학교,middle_school,3,1,1,1,manual_review,low,normal
서야고등학교,high_school,9,1,1,1,manual_review,low,normal
송악고등학교,high_school,6,1,1,1,manual_review,low,normal
고대중학교,middle_school,3,1,1,1,manual_review,low,normal
석문중학교,middle_school,5,1,1,1,manual_review,low,normal
당진중학교대호지분교장,middle_school,2,1,1,1,manual_review,low,normal
천의초등학교,elementary_school,2,1,1,1,manual_review,low,normal
면천중학교,middle_school,2,1,1,1,manual_review,low,normal
순성중학교,middle_school,3,1,1,1,manual_review,low,normal
신평고등학교,high_school,5,1,1,1,manual_review,low,normal
송산중학교,middle_school,4,1,1,1,manual_review,low,normal
금산여자고등학교,high_school,9,1,1,1,manual_review,low,normal
제원중학교,middle_school,2,1,1,1,manual_review,low,normal
부리중학교,middle_school,2,1,1,1,manual_review,low,normal
용문초등학교,elementary_school,3,1,1,1,manual_review,low,normal
금산하이텍고등학교,high_school,3,1,1,1,manual_review,low,normal
복수중학교,middle_school,3,1,1,1,manual_review,low,normal
추부중학교,middle_school,3,1,1,1,manual_review,low,normal
부여여자고등학교,high_school,9,1,1,1,manual_review,low,normal
부여정보고등학교,high_school,5,1,1,1,manual_review,low,normal
은산중학교,middle_school,2,1,1,1,manual_review,low,normal
외산중학교,middle_school,2,1,1,1,manual_review,low,normal
용강중학교,middle_school,3,1,1,1,manual_review,low,normal
한국식품마이스터고등학교,high_school,3,1,1,1,manual_review,low,normal
부여전자고등학교,high_school,3,1,1,1,manual_review,low,normal
세도중학교,middle_school,2,1,1,1,manual_review,low,normal
석성중학교,middle_school,3,1,1,1,manual_review,low,normal
장항고등학교,high_school,6,1,1,1,manual_review,low,normal
서천여자정보고등학교,high_school,8,1,1,1,manual_review,low,normal
송석초등학교,elementary_school,2,1,1,1,manual_review,low,normal
충남디자인예술고등학교,high_school,3,1,1,1,manual_review,low,normal
판교중학교,middle_school,2,1,1,1,manual_review,low,normal
비인중학교,middle_school,2,1,1,1,manual_review,low,normal
청양고등학교,high_school,5,1,1,1,manual_review,low,normal
정산고등학교,high_school,3,1,1,1,manual_review,low,normal
동영중학교,middle_school,2,1,1,1,manual_review,low,normal
홍주고등학교,high_school,8,1,1,1,manual_review,low,normal
서해삼육고등학교,high_school,6,1,1,1,manual_review,low,normal
홍성고등학교,high_school,7,1,1,1,manual_review,low,normal
금마중학교,middle_school,3,1,1,1,manual_review,low,normal
홍동중학교,middle_school,3,1,1,1,manual_review,low,normal
홍성공업고등학교,high_school,2,1,1,1,manual_review,low,normal
홍성서부중학교,middle_school,3,1,1,1,manual_review,low,normal
갈산고등학교,high_school,3,1,1,1,manual_review,low,normal
대정초등학교,elementary_school,2,1,1,1,manual_review,low,normal
예산고등학교,high_school,10,1,1,1,manual_review,low,normal
삽교고등학교,high_school,7,1,1,1,manual_review,low,normal
대술중학교,middle_school,2,1,1,1,manual_review,low,normal
신양중학교,middle_school,2,1,1,1,manual_review,low,normal
광시중학교,middle_school,2,1,1,1,manual_review,low,normal
대흥고등학교,high_school,3,1,1,1,manual_review,low,normal
평촌초등학교,elementary_school,2,1,1,1,manual_review,low,normal
수덕초등학교,elementary_school,3,1,1,1,manual_review,low,normal
고덕중학교,middle_school,4,1,1,1,manual_review,low,normal
신암중학교,middle_school,3,1,1,1,manual_review,low,normal
임성중학교,middle_school,3,1,1,1,manual_review,low,normal
태안여자고등학교,high_school,8,1,1,1,manual_review,low,normal
안면고등학교,high_school,6,1,1,1,manual_review,low,normal
남면중학교,middle_school,3,1,1,1,manual_review,low,normal
근흥중학교,middle_school,4,1,1,1,manual_review,low,normal
만리포고등학교,high_school,5,1,1,1,manual_review,low,normal
원이중학교,middle_school,3,1,1,1,manual_review,low,normal
이원초등학교관동분교장,elementary_school,2,1,1,1,manual_review,low,normal
목천고등학교,high_school,7,1,1,1,manual_review,low,normal
광풍중학교,middle_school,4,1,1,1,manual_review,low,normal
행정초등학교,elementary_school,3,1,1,1,manual_review,low,normal
천안여자상업고등학교,high_school,5,1,1,1,manual_review,low,normal
천안새샘중학교,middle_school,5,1,1,1,manual_review,low,normal
성환고등학교,high_school,9,1,1,1,manual_review,low,normal
충남예술고등학교,high_school,3,1,1,1,manual_review,low,normal
직산초등학교,elementary_school,3,1,1,1,manual_review,low,normal
입장중학교,middle_school,3,1,1,1,manual_review,low,normal
천안백석중학교,middle_school,5,1,1,1,manual_review,low,normal
전주덕진중학교,middle_school,2,1,1,1,manual_review,low,normal
군산자양중학교,middle_school,2,1,1,1,manual_review,low,normal
회현중학교,middle_school,3,1,1,1,manual_review,low,normal
군산대성중학교,middle_school,3,1,1,1,manual_review,low,normal
임피중학교,middle_school,2,1,1,1,manual_review,low,normal
한들고등학교,high_school,4,1,1,1,manual_review,low,normal
군산중앙고등학교,high_school,4,1,1,1,manual_review,low,normal
나포중학교,middle_school,2,1,1,1,manual_review,low,normal
선유도중학교,middle_school,2,1,1,1,manual_review,low,normal
군산제일고등학교,high_school,4,1,1,1,manual_review,low,normal
군산중앙여자고등학교,high_school,2,1,1,1,manual_review,low,normal
전북외국어고등학교,high_school,2,1,1,1,manual_review,low,normal
함열고등학교,high_school,5,1,1,1,manual_review,low,normal
오산남초등학교,elementary_school,3,1,1,1,manual_review,low,normal
성일고등학교,high_school,7,1,1,1,manual_review,low,normal
함라중학교,middle_school,2,1,1,1,manual_review,low,normal
웅포중학교,middle_school,2,1,1,1,manual_review,low,normal
성당중학교,middle_school,2,1,1,1,manual_review,low,normal
용안중학교,middle_school,4,1,1,1,manual_review,low,normal
용성초등학교,elementary_school,2,1,1,1,manual_review,low,normal
성북초등학교,elementary_school,2,1,1,1,manual_review,low,normal
여산고등학교,high_school,3,1,1,1,manual_review,low,normal
익산고등학교,high_school,5,1,1,1,manual_review,low,normal
왕궁중학교,middle_school,4,1,1,1,manual_review,low,normal
춘포초등학교,elementary_school,2,1,1,1,manual_review,low,normal
삼기중학교,middle_school,3,1,1,1,manual_review,low,normal
전북제일고등학교,high_school,2,1,1,1,manual_review,low,normal
남성고등학교,high_school,6,1,1,1,manual_review,low,normal
원광여자고등학교,high_school,4,1,1,1,manual_review,low,normal
익산부천중학교,middle_school,2,1,1,1,manual_review,low,normal
북면초등학교,elementary_school,2,1,1,1,manual_review,low,normal
입암중학교,middle_school,3,1,1,1,manual_review,low,normal
소성중학교,middle_school,2,1,1,1,manual_review,low,normal
고부중학교,middle_school,2,1,1,1,manual_review,low,normal
도학초등학교,elementary_school,2,1,1,1,manual_review,low,normal
이평중학교,middle_school,2,1,1,1,manual_review,low,normal
정우중학교,middle_school,3,1,1,1,manual_review,low,normal
태인고등학교,high_school,4,1,1,1,manual_review,low,normal
감곡중학교,middle_school,2,1,1,1,manual_review,low,normal
칠보고등학교,high_school,5,1,1,1,manual_review,low,normal
정산중학교,middle_school,2,1,1,1,manual_review,low,normal
산외중학교,middle_school,2,1,1,1,manual_review,low,normal
서영여자고등학교,high_school,3,1,1,1,manual_review,low,normal
호남고등학교,high_school,3,1,1,1,manual_review,low,normal
한국경마축산고등학교,high_school,3,1,1,1,manual_review,low,normal
주천중학교,middle_school,3,1,1,1,manual_review,low,normal
송동중학교,middle_school,2,1,1,1,manual_review,low,normal
금지중학교,middle_school,3,1,1,1,manual_review,low,normal
대강중학교,middle_school,2,1,1,1,manual_review,low,normal
용북중학교,middle_school,2,1,1,1,manual_review,low,normal
보절중학교,middle_school,2,1,1,1,manual_review,low,normal
이백초등학교,elementary_school,2,1,1,1,manual_review,low,normal
아영중학교,middle_school,2,1,1,1,manual_review,low,normal
성원고등학교,high_school,2,1,1,1,manual_review,low,normal
김제서고등학교,high_school,2,1,1,1,manual_review,low,normal
백산고등학교,high_school,5,1,1,1,manual_review,low,normal
용지중학교,middle_school,4,1,1,1,manual_review,low,normal
치문초등학교,elementary_school,4,1,1,1,manual_review,low,normal
황강초등학교,elementary_school,2,1,1,1,manual_review,low,normal
지평선고등학교,high_school,3,1,1,1,manual_review,low,normal
금구중학교,middle_school,3,1,1,1,manual_review,low,normal
봉남중학교,middle_school,3,1,1,1,manual_review,low,normal
황산초등학교,elementary_school,2,1,1,1,manual_review,low,normal
동국대학교사범대학부속금산고등학교,high_school,4,1,1,1,manual_review,low,normal
한들중학교,middle_school,2,1,1,1,manual_review,low,normal
김제농생명마이스터고등학교,high_school,3,1,1,1,manual_review,low,normal
용진중학교,middle_school,3,1,1,1,manual_review,low,normal
상관중학교,middle_school,3,1,1,1,manual_review,low,normal
삼우중학교,middle_school,3,1,1,1,manual_review,low,normal
전북체육고등학교,high_school,7,1,1,1,manual_review,low,normal
전주예술고등학교,high_school,7,1,1,1,manual_review,low,normal
고산고등학교,high_school,5,1,1,1,manual_review,low,normal
한국게임과학고등학교,high_school,3,1,1,1,manual_review,low,normal
세인고등학교,high_school,3,1,1,1,manual_review,low,normal
안천고등학교,high_school,3,1,1,1,manual_review,low,normal
동향중학교,middle_school,2,1,1,1,manual_review,low,normal
백운중학교,middle_school,2,1,1,1,manual_review,low,normal
성수중학교,middle_school,4,1,1,1,manual_review,low,normal
마령고등학교,high_school,3,1,1,1,manual_review,low,normal
부귀중학교,middle_school,3,1,1,1,manual_review,low,normal
설천고등학교,high_school,4,1,1,1,manual_review,low,normal
적상중학교,middle_school,3,1,1,1,manual_review,low,normal
푸른꿈고등학교,high_school,4,1,1,1,manual_review,low,normal
부남중학교,middle_school,3,1,1,1,manual_review,low,normal
번암중학교,middle_school,3,1,1,1,manual_review,low,normal
백화고등학교,high_school,5,1,1,1,manual_review,low,normal
천천중학교,middle_school,2,1,1,1,manual_review,low,normal
계남중학교,middle_school,2,1,1,1,manual_review,low,normal
계북중학교,middle_school,2,1,1,1,manual_review,low,normal
신평초등학교,elementary_school,2,1,1,1,manual_review,low,normal
전북펫고등학교,high_school,3,1,1,1,manual_review,low,normal
삼계중학교,middle_school,2,1,1,1,manual_review,low,normal
관촌중학교,middle_school,2,1,1,1,manual_review,low,normal
한국치즈과학고등학교,high_school,3,1,1,1,manual_review,low,normal
동계고등학교,high_school,3,1,1,1,manual_review,low,normal
쌍치중학교,middle_school,3,1,1,1,manual_review,low,normal
복흥중학교,middle_school,3,1,1,1,manual_review,low,normal
아산중학교,middle_school,3,1,1,1,manual_review,low,normal
전북인공지능고등학교,high_school,3,1,1,1,manual_review,low,normal
공음중학교,middle_school,2,1,1,1,manual_review,low,normal
해리고등학교,high_school,4,1,1,1,manual_review,low,normal
고창남중학교,middle_school,2,1,1,1,manual_review,low,normal
심원중학교,middle_school,2,1,1,1,manual_review,low,normal
고창북고등학교,high_school,3,1,1,1,manual_review,low,normal
신림중학교,middle_school,3,1,1,1,manual_review,low,normal
고창북중학교,middle_school,3,1,1,1,manual_review,low,normal
동진초등학교,elementary_school,2,1,1,1,manual_review,low,normal
전북베이커리고등학교,high_school,2,1,1,1,manual_review,low,normal
계화중학교,middle_school,2,1,1,1,manual_review,low,normal
보안중학교,middle_school,2,1,1,1,manual_review,low,normal
변산서중학교,middle_school,3,1,1,1,manual_review,low,normal
변산중학교,middle_school,2,1,1,1,manual_review,low,normal
하서중학교,middle_school,2,1,1,1,manual_review,low,normal
줄포자동차공업고등학교,high_school,3,1,1,1,manual_review,low,normal
위도고등학교,high_school,3,1,1,1,manual_review,low,normal
목포청호중학교,middle_school,3,1,1,1,manual_review,low,normal
목포여자고등학교,high_school,2,1,1,1,manual_review,low,normal
목포덕인고등학교,high_school,5,1,1,1,manual_review,low,normal
여수해양과학고등학교,high_school,7,1,1,1,manual_review,low,normal
여양고등학교,high_school,8,1,1,1,manual_review,low,normal
율촌중학교,middle_school,4,1,1,1,manual_review,low,normal
여수화양고등학교,high_school,6,1,1,1,manual_review,low,normal
장성남중학교,middle_school,6,1,1,1,manual_review,low,normal
여수개도중학교,middle_school,3,1,1,1,manual_review,low,normal
삼산초등학교,elementary_school,3,1,1,1,manual_review,low,normal
여수구봉중학교,middle_school,3,1,1,1,manual_review,low,normal
한영고등학교,high_school,2,1,1,1,manual_review,low,normal
여수정보과학고등학교,high_school,6,1,1,1,manual_review,low,normal
여수충무고등학교,high_school,4,1,1,1,manual_review,low,normal
순천승주중학교,middle_school,2,1,1,1,manual_review,low,normal
순천복성고등학교,high_school,13,1,1,1,manual_review,low,normal
순천미래과학고등학교,high_school,2,1,1,1,manual_review,low,normal
순천월전중학교,middle_school,2,1,1,1,manual_review,low,normal
한국바둑고등학교,high_school,5,1,1,1,manual_review,low,normal
순천승남중학교,middle_school,2,1,1,1,manual_review,low,normal
순천낙안중학교,middle_school,2,1,1,1,manual_review,low,normal
순천별량중학교,middle_school,3,1,1,1,manual_review,low,normal
순천매산여자고등학교,high_school,5,1,1,1,manual_review,low,normal
순천풍덕중학교,middle_school,4,1,1,1,manual_review,low,normal
세지중학교,middle_school,2,1,1,1,manual_review,low,normal
왕곡초등학교,elementary_school,2,1,1,1,manual_review,low,normal
나주반남중학교,middle_school,2,1,1,1,manual_review,low,normal
나주공산중학교,middle_school,2,1,1,1,manual_review,low,normal
나주다시중학교,middle_school,2,1,1,1,manual_review,low,normal
나주문평중학교,middle_school,2,1,1,1,manual_review,low,normal
노안중학교,middle_school,3,1,1,1,manual_review,low,normal
호남원예고등학교,high_school,3,1,1,1,manual_review,low,normal
남평중학교다도분교장,middle_school,2,1,1,1,manual_review,low,normal
나주봉황중학교,middle_school,2,1,1,1,manual_review,low,normal
매성고등학교,high_school,8,1,1,1,manual_review,low,normal
광양하이텍고등학교,high_school,13,1,1,1,manual_review,low,normal
광양고등학교,high_school,2,1,1,1,manual_review,low,normal
옥룡북초등학교,elementary_school,2,1,1,1,manual_review,low,normal
옥곡중학교,middle_school,2,1,1,1,manual_review,low,normal
한국항만물류고등학교,high_school,3,1,1,1,manual_review,low,normal
광양진월중학교,middle_school,2,1,1,1,manual_review,low,normal
광양다압중학교,middle_school,2,1,1,1,manual_review,low,normal
광영고등학교,high_school,4,1,1,1,manual_review,low,normal
광양제철고등학교,high_school,4,1,1,1,manual_review,low,normal
담양공업고등학교,high_school,7,1,1,1,manual_review,low,normal
담양고서중학교,middle_school,2,1,1,1,manual_review,low,normal
창평고등학교,high_school,3,1,1,1,manual_review,low,normal
담양금성중학교,middle_school,2,1,1,1,manual_review,low,normal
담양수북중학교,middle_school,2,1,1,1,manual_review,low,normal
전남조리과학고등학교,high_school,4,1,1,1,manual_review,low,normal
석곡중학교,middle_school,2,1,1,1,manual_review,low,normal
옥과고등학교,high_school,3,1,1,1,manual_review,low,normal
전남자연과학고등학교,high_school,6,1,1,1,manual_review,low,normal
구례동중학교,middle_school,3,1,1,1,manual_review,low,normal
마산초등학교용전분교장,elementary_school,3,1,1,1,manual_review,low,normal
구례북중학교,middle_school,2,1,1,1,manual_review,low,normal
구례산동중학교,middle_school,3,1,1,1,manual_review,low,normal
고흥산업과학고등학교,high_school,5,1,1,1,manual_review,low,normal
녹동고등학교,high_school,5,1,1,1,manual_review,low,normal
고흥풍양중학교,middle_school,3,1,1,1,manual_review,low,normal
고흥도덕중학교,middle_school,2,1,1,1,manual_review,low,normal
금산중학교,middle_school,2,1,1,1,manual_review,low,normal
고흥도화고등학교,high_school,3,1,1,1,manual_review,low,normal
포두중학교,middle_school,2,1,1,1,manual_review,low,normal
봉래중학교,middle_school,2,1,1,1,manual_review,low,normal
고흥점암중앙중학교,middle_school,2,1,1,1,manual_review,low,normal
고흥과역중학교,middle_school,2,1,1,1,manual_review,low,normal
고흥남양중학교,middle_school,3,1,1,1,manual_review,low,normal
고흥대서중학교,middle_school,2,1,1,1,manual_review,low,normal
고흥백양중학교,middle_school,2,1,1,1,manual_review,low,normal
다향고등학교,high_school,6,1,1,1,manual_review,low,normal
벌교여자고등학교,high_school,9,1,1,1,manual_review,low,normal
용정중학교,middle_school,2,1,1,1,manual_review,low,normal
보성복내중학교,middle_school,2,1,1,1,manual_review,low,normal
조성중학교,middle_school,3,1,1,1,manual_review,low,normal
보성회천중학교,middle_school,2,1,1,1,manual_review,low,normal
전남기술과학고등학교,high_school,8,1,1,1,manual_review,low,normal
화순이양고등학교,high_school,3,1,1,1,manual_review,low,normal
능주고등학교,high_school,3,1,1,1,manual_review,low,normal
화순도곡중학교,middle_school,3,1,1,1,manual_review,low,normal
도암중학교,middle_school,4,1,1,1,manual_review,low,normal
화순북면중학교,middle_school,2,1,1,1,manual_review,low,normal
화순동복중학교,middle_school,2,1,1,1,manual_review,low,normal
화순사평중학교,middle_school,2,1,1,1,manual_review,low,normal
화순동면중학교,middle_school,2,1,1,1,manual_review,low,normal
전남미래자동차고등학교,high_school,7,1,1,1,manual_review,low,normal
장흥관산고등학교,high_school,4,1,1,1,manual_review,low,normal
한국말산업고등학교,high_school,3,1,1,1,manual_review,low,normal
장흥용산중학교,middle_school,2,1,1,1,manual_review,low,normal
장흥안양중학교,middle_school,2,1,1,1,manual_review,low,normal
장흥장평중학교,middle_school,2,1,1,1,manual_review,low,normal
장흥유치중학교,middle_school,2,1,1,1,manual_review,low,normal
장흥회덕중학교,middle_school,3,1,1,1,manual_review,low,normal
전남생명과학고등학교,high_school,6,1,1,1,manual_review,low,normal
청람중학교,middle_school,3,1,1,1,manual_review,low,normal
강진칠량중학교,middle_school,2,1,1,1,manual_review,low,normal
강진대구중학교,middle_school,2,1,1,1,manual_review,low,normal
성전고등학교,high_school,3,1,1,1,manual_review,low,normal
강진작천중학교,middle_school,2,1,1,1,manual_review,low,normal
병영상업고등학교,high_school,3,1,1,1,manual_review,low,normal
해남공업고등학교,high_school,6,1,1,1,manual_review,low,normal
현산중학교,middle_school,3,1,1,1,manual_review,low,normal
송지고등학교,high_school,7,1,1,1,manual_review,low,normal
북평중학교,middle_school,2,1,1,1,manual_review,low,normal
두륜중학교,middle_school,3,1,1,1,manual_review,low,normal
황산중학교,middle_school,2,1,1,1,manual_review,low,normal
산이중학교,middle_school,3,1,1,1,manual_review,low,normal
우수영중학교,middle_school,2,1,1,1,manual_review,low,normal
화원고등학교,high_school,3,1,1,1,manual_review,low,normal
영암여자고등학교,high_school,5,1,1,1,manual_review,low,normal
삼호고등학교,high_school,8,1,1,1,manual_review,low,normal
영암금정중학교,middle_school,2,1,1,1,manual_review,low,normal
전남에너지고등학교,high_school,3,1,1,1,manual_review,low,normal
시종중학교,middle_school,2,1,1,1,manual_review,low,normal
영암도포중학교,middle_school,2,1,1,1,manual_review,low,normal
성지송학중학교,middle_school,5,1,1,1,manual_review,low,normal
영암서호중학교,middle_school,2,1,1,1,manual_review,low,normal
영암낭주고등학교,high_school,4,1,1,1,manual_review,low,normal
백제고등학교,high_school,4,1,1,1,manual_review,low,normal
전남체육고등학교,high_school,8,1,1,1,manual_review,low,normal
전남예술고등학교,high_school,9,1,1,1,manual_review,low,normal
무안몽탄중학교,middle_school,2,1,1,1,manual_review,low,normal
무안청계중학교,middle_school,4,1,1,1,manual_review,low,normal
무안현경중학교,middle_school,3,1,1,1,manual_review,low,normal
해제중학교,middle_school,3,1,1,1,manual_review,low,normal
망운중학교,middle_school,2,1,1,1,manual_review,low,normal
함평학다리고등학교,high_school,6,1,1,1,manual_review,low,normal
함평손불중학교,middle_school,3,1,1,1,manual_review,low,normal
함평신광중학교,middle_school,2,1,1,1,manual_review,low,normal
함평골프고등학교,high_school,2,1,1,1,manual_review,low,normal
나산실용예술중학교,middle_school,2,1,1,1,manual_review,low,normal
함평해보중학교,middle_school,2,1,1,1,manual_review,low,normal
전남보건고등학교,high_school,3,1,1,1,manual_review,low,normal
해룡고등학교,high_school,8,1,1,1,manual_review,low,normal
영산성지고등학교,high_school,4,1,1,1,manual_review,low,normal
영광홍농중학교,middle_school,3,1,1,1,manual_review,low,normal
영광대마중학교,middle_school,2,1,1,1,manual_review,low,normal
영광군남중학교,middle_school,2,1,1,1,manual_review,low,normal
영광전자고등학교,high_school,3,1,1,1,manual_review,low,normal
법성고등학교,high_school,3,1,1,1,manual_review,low,normal
장성고등학교,high_school,7,1,1,1,manual_review,low,normal
진원동초등학교,elementary_school,2,1,1,1,manual_review,low,normal
장성삼서중학교,middle_school,2,1,1,1,manual_review,low,normal
삼계부사관고등학교,high_school,3,1,1,1,manual_review,low,normal
장성황룡중학교,middle_school,2,1,1,1,manual_review,low,normal
장성백암중학교,middle_school,2,1,1,1,manual_review,low,normal
완도수산고등학교,high_school,8,1,1,1,manual_review,low,normal
완도금일고등학교,high_school,4,1,1,1,manual_review,low,normal
노화고등학교,high_school,8,1,1,1,manual_review,low,normal
군외중학교,middle_school,2,1,1,1,manual_review,low,normal
완도신지중학교,middle_school,3,1,1,1,manual_review,low,normal
고금고등학교,high_school,3,1,1,1,manual_review,low,normal
약산고등학교,high_school,3,1,1,1,manual_review,low,normal
청산중학교,middle_school,3,1,1,1,manual_review,low,normal
소안중학교,middle_school,2,1,1,1,manual_review,low,normal
금당중학교,middle_school,2,1,1,1,manual_review,low,normal
완도보길중학교,middle_school,3,1,1,1,manual_review,low,normal
금일중학교생일분교장,middle_school,2,1,1,1,manual_review,low,normal
진도고등학교,high_school,5,1,1,1,manual_review,low,normal
진도군내중학교,middle_school,3,1,1,1,manual_review,low,normal
고성중학교,middle_school,4,1,1,1,manual_review,low,normal
의신중학교,middle_school,4,1,1,1,manual_review,low,normal
진도국악고등학교,high_school,3,1,1,1,manual_review,low,normal
진도지산중학교,middle_school,2,1,1,1,manual_review,low,normal
조도고등학교,high_school,7,1,1,1,manual_review,low,normal
지명고등학교,high_school,3,1,1,1,manual_review,low,normal
신안해양과학고등학교,high_school,5,1,1,1,manual_review,low,normal
신안증도중학교,middle_school,3,1,1,1,manual_review,low,normal
임자고등학교,high_school,4,1,1,1,manual_review,low,normal
자은중학교,middle_school,2,1,1,1,manual_review,low,normal
비금중학교,middle_school,3,1,1,1,manual_review,low,normal
도초고등학교,high_school,2,1,1,1,manual_review,low,normal
가거도초등학교신안흑산중학교가거도분교장,middle_school,10,1,1,1,manual_review,low,normal
하의고등학교,high_school,3,1,1,1,manual_review,low,normal
신안신의중학교,middle_school,2,1,1,1,manual_review,low,normal
장산중학교,middle_school,2,1,1,1,manual_review,low,normal
안좌고등학교,high_school,3,1,1,1,manual_review,low,normal
암태중학교,middle_school,2,1,1,1,manual_review,low,normal
포항과학기술고등학교,high_school,3,1,1,1,manual_review,low,normal
영일고등학교,high_school,6,1,1,1,manual_review,low,normal
오천고등학교,high_school,10,1,1,1,manual_review,low,normal
대송중학교,middle_school,3,1,1,1,manual_review,low,normal
포항동성고등학교,high_school,3,1,1,1,manual_review,low,normal
장기중학교,middle_school,4,1,1,1,manual_review,low,normal
대보중학교,middle_school,2,1,1,1,manual_review,low,normal
포항예술고등학교,high_school,12,1,1,1,manual_review,low,normal
송라중학교,middle_school,2,1,1,1,manual_review,low,normal
경북세무고등학교,high_school,3,1,1,1,manual_review,low,normal
포항보건고등학교,high_school,4,1,1,1,manual_review,low,normal
기계중학교기북분교장,middle_school,2,1,1,1,manual_review,low,normal
포항항도중학교,middle_school,4,1,1,1,manual_review,low,normal
포항여자전자고등학교,high_school,8,1,1,1,manual_review,low,normal
두호고등학교,high_school,3,1,1,1,manual_review,low,normal
한국국제통상마이스터고등학교,high_school,3,1,1,1,manual_review,low,normal
안강전자고등학교,high_school,9,1,1,1,manual_review,low,normal
무산고등학교,high_school,5,1,1,1,manual_review,low,normal
효청보건고등학교,high_school,8,1,1,1,manual_review,low,normal
경주화랑고등학교,high_school,3,1,1,1,manual_review,low,normal
양남중학교,middle_school,3,1,1,1,manual_review,low,normal
삼성생활예술고등학교,high_school,2,1,1,1,manual_review,low,normal
산내중학교,middle_school,2,1,1,1,manual_review,low,normal
남양초등학교,elementary_school,3,1,1,1,manual_review,low,normal
경주디자인고등학교,high_school,5,1,1,1,manual_review,low,normal
양동초등학교,elementary_school,2,1,1,1,manual_review,low,normal
경주고등학교,high_school,2,1,1,1,manual_review,low,normal
경주여자고등학교,high_school,2,1,1,1,manual_review,low,normal
근화여자고등학교,high_school,4,1,1,1,manual_review,low,normal
계림고등학교,high_school,6,1,1,1,manual_review,low,normal
경북과학기술고등학교,high_school,3,1,1,1,manual_review,low,normal
개령중학교,middle_school,3,1,1,1,manual_review,low,normal
감문중학교,middle_school,2,1,1,1,manual_review,low,normal
어모중학교,middle_school,3,1,1,1,manual_review,low,normal
직지초등학교,elementary_school,2,1,1,1,manual_review,low,normal
감천중학교,middle_school,3,1,1,1,manual_review,low,normal
지품천중학교,middle_school,2,1,1,1,manual_review,low,normal
성의고등학교,high_school,4,1,1,1,manual_review,low,normal
율곡고등학교,high_school,6,1,1,1,manual_review,low,normal
북후중학교,middle_school,2,1,1,1,manual_review,low,normal
풍천중학교,middle_school,3,1,1,1,manual_review,low,normal
일직중학교,middle_school,2,1,1,1,manual_review,low,normal
길안중학교,middle_school,3,1,1,1,manual_review,low,normal
월곡초등학교삼계분교장,elementary_school,2,1,1,1,manual_review,low,normal
웅부중학교,middle_school,2,1,1,1,manual_review,low,normal
녹전초등학교원천분교장,elementary_school,2,1,1,1,manual_review,low,normal
길주중학교,middle_school,3,1,1,1,manual_review,low,normal
안동중앙고등학교,high_school,5,1,1,1,manual_review,low,normal
성창여자고등학교,high_school,2,1,1,1,manual_review,low,normal
한국생명과학고등학교,high_school,3,1,1,1,manual_review,low,normal
선산고등학교,high_school,3,1,1,1,manual_review,low,normal
현일고등학교,high_school,8,1,1,1,manual_review,low,normal
구미산동고등학교,high_school,7,1,1,1,manual_review,low,normal
무을중학교,middle_school,2,1,1,1,manual_review,low,normal
도개고등학교,high_school,3,1,1,1,manual_review,low,normal
경북생활과학고등학교,high_school,3,1,1,1,manual_review,low,normal
오상고등학교,high_school,3,1,1,1,manual_review,low,normal
송정여자중학교,middle_school,2,1,1,1,manual_review,low,normal
구미여자중학교,middle_school,3,1,1,1,manual_review,low,normal
구미제일고등학교,high_school,2,1,1,1,manual_review,low,normal
구미고등학교,high_school,8,1,1,1,manual_review,low,normal
금오고등학교,high_school,3,1,1,1,manual_review,low,normal
경북항공고등학교,high_school,5,1,1,1,manual_review,low,normal
소수중학교,middle_school,2,1,1,1,manual_review,low,normal
단산중학교,middle_school,2,1,1,1,manual_review,low,normal
부석중학교,middle_school,2,1,1,1,manual_review,low,normal
경북휴먼테크고등학교,high_school,6,1,1,1,manual_review,low,normal
청통중학교,middle_school,2,1,1,1,manual_review,low,normal
경북바이오마이스터고등학교,high_school,3,1,1,1,manual_review,low,normal
화북중학교,middle_school,5,1,1,1,manual_review,low,normal
영천전자고등학교,high_school,4,1,1,1,manual_review,low,normal
평천초등학교,elementary_school,2,1,1,1,manual_review,low,normal
별빛중학교,middle_school,3,1,1,1,manual_review,low,normal
영안중학교,middle_school,2,1,1,1,manual_review,low,normal
상지미래경영고등학교,high_school,6,1,1,1,manual_review,low,normal
낙운중학교,middle_school,4,1,1,1,manual_review,low,normal
청리중학교,middle_school,2,1,1,1,manual_review,low,normal
경북자연과학고등학교,high_school,3,1,1,1,manual_review,low,normal
내서중학교,middle_school,2,1,1,1,manual_review,low,normal
한국미래농업고등학교,high_school,4,1,1,1,manual_review,low,normal
모서중학교,middle_school,2,1,1,1,manual_review,low,normal
화령고등학교,high_school,3,1,1,1,manual_review,low,normal
은척중학교,middle_school,3,1,1,1,manual_review,low,normal
경북조리과학고등학교,high_school,5,1,1,1,manual_review,low,normal
가은고등학교,high_school,3,1,1,1,manual_review,low,normal
산북중학교,middle_school,3,1,1,1,manual_review,low,normal
동로중학교,middle_school,2,1,1,1,manual_review,low,normal
